uniqueid,osmid_u,osmid_v,length,lanes,speed_mph,u,v,lane_mile,taz_u,taz_v,taz
4447,293759027,65346922,278.975,2,20,165115,93282,0.3466949184137597,150.0,150.0,150.0
4448,293759027,65300379,15.995,1,20,165115,89312,0.009938856922713658,150.0,150.0,150.0
4507,1241673332,65318211,72.00399999999999,2,20,187907,91226,0.08948264505946536,150.0,150.0,150.0
4508,1241673332,65300597,76.27799999999998,2,30,187907,89329,0.0947941392123479,150.0,150.0,150.0
4513,2609017284,65325985,44.447,1,20,203060,91894,0.027618154025873965,144.0,144.0,144.0
4514,2609017284,2609017285,10.122,1,20,203060,203061,0.006289534840369344,144.0,144.0,144.0
4515,2609017285,2609017284,10.122,1,20,203061,203060,0.006289534840369344,144.0,144.0,144.0
4516,2609017285,258885510,39.793000000000006,2,20,203061,160550,0.04945257061901153,144.0,144.0,144.0
4517,2609017285,65359954,57.542,1,20,203061,94163,0.035755030012303186,144.0,144.0,144.0
4518,2609017288,2609017287,9.371,2,20,203063,203062,0.01164576783029068,144.0,144.0,144.0
4519,2609017288,2609017292,340.34100000000007,2,20,203063,203066,0.4229572371282639,144.0,144.0,144.0
4520,2609017289,65302309,9.912,1,20,203064,89470,0.006159046565672886,144.0,144.0,144.0
4521,2609017289,65302318,103.213,1,20,203064,89471,0.06413374426783651,144.0,144.0,144.0
4522,2609017290,65291033,51.81100000000001,1,20,203065,88222,0.03219394285856314,144.0,143.0,Boundary
4523,2609017287,5217784051,13.824000000000002,2,20,203062,221607,0.01717971342289386,144.0,144.0,144.0
4524,2609017287,65351035,35.861999999999995,2,20,203062,93634,0.044567338163470735,144.0,144.0,144.0
4525,2609017292,2609017295,13.373,2,20,203066,203067,0.016619235214435733,144.0,144.0,144.0
4526,2609017292,259844134,193.66000000000005,2,20,203066,161180,0.24067008835920323,144.0,144.0,144.0
4527,2609017295,65359916,11.022,2,20,203067,94162,0.013697540606708341,144.0,143.0,Boundary
4528,2609017295,65325131,152.76100000000002,2,20,203067,91821,0.1898430412467223,144.0,143.0,Boundary
4529,2609017309,65307109,14.705,1,20,203068,90036,0.009137286092435408,145.0,145.0,145.0
4530,2609017309,65337649,98.567,1,20,203068,92804,0.0612468465333615,145.0,144.0,Boundary
4679,5020747000,258972872,93.13,2,35,220585,160929,0.11573688592839301,134.0,134.0,134.0
4868,5217884965,65309885,56.732,1,20,221609,90392,0.035251718095616835,141.0,140.0,Boundary
4869,5217884965,65323695,243.446,1,20,221609,91678,0.15127070724644887,141.0,140.0,Boundary
4870,5217884965,65300518,10.2,1,20,221609,89324,0.006338001913828029,141.0,147.0,Boundary
5084,5020757568,2642129714,17.682000000000002,2,25,220586,203245,0.02197422545888377,89.0,89.0,89.0
5085,5020757568,65298642,111.882,2,25,220586,89129,0.13904084904370737,89.0,83.0,Boundary
5340,595774096,65290252,95.445,1,20,179462,88164,0.059306920849540805,19.0,19.0,19.0
5413,767744761,65344366,88.199,1,20,183081,93139,0.054804453999776306,139.0,139.0,139.0
5500,356705879,65343306,20.217,1,20,170625,93077,0.012562292616849142,187.0,187.0,187.0
5501,356705879,4062847211,485.34800000000007,1,35,170625,211937,0.30158201498751047,187.0,187.0,187.0
5502,356705879,4069129336,84.17099999999998,1,35,170625,211989,0.052301564616550875,187.0,190.0,Boundary
5503,356705879,4069129387,114.14600000000004,1,20,170625,211990,0.07092721239762888,187.0,190.0,Boundary
5658,1837300277,65333009,133.112,2,20,194714,92413,0.16542433544185817,52.0,52.0,52.0
5659,767752910,65305089,8.932,1,20,183082,89788,0.005550101283756074,142.0,139.0,Boundary
5660,767752910,65358040,102.423,2,30,183082,94041,0.12728571961176632,142.0,139.0,Boundary
5661,4044910980,4035862307,202.276,1,20,211857,211802,0.12568879167857633,173.0,173.0,173.0
5662,4044910980,4044911147,10.623,1,20,211857,211858,0.006600842581430897,173.0,173.0,173.0
5668,767753855,65344363,198.33,1,20,183083,93138,0.12323685485975619,139.0,139.0,139.0
5837,356718341,65330711,152.88,1,20,170626,92308,0.09499546397902246,133.0,131.0,Boundary
5850,356718785,65280576,31.413,1,20,170627,87626,0.01951918177638038,131.0,130.0,Boundary
5851,356718835,65312447,20.458,1,20,170628,90645,0.012712043446381747,130.0,130.0,130.0
5853,612571639,259407001,512.0550000000002,1,50,180025,161087,0.3181770166652169,138.0,138.0,138.0
5874,356721215,65286844,515.13,1,50,170629,87809,0.32008773783041494,133.0,133.0,133.0
5921,5217920853,559544894,280.955,1,20,221610,178945,0.17457777722544646,146.0,147.0,Boundary
5958,595800213,768435389,29.478,3,30,179463,183123,0.054950476592889014,142.0,142.0,142.0
5959,595800213,1659212547,37.911,2,20,179463,190541,0.047113723638261655,142.0,142.0,142.0
5988,1472411079,65308746,10.288,1,20,189645,90293,0.006392682714653213,120.0,120.0,120.0
5989,1472411079,265666762,145.253,2,25,189645,162501,0.18051250823318876,120.0,120.0,120.0
6054,1736656377,4022941221,181.879,1,20,192160,211724,0.1130146519691302,53.0,59.0,Boundary
6055,1736656377,65289854,72.96600000000002,2,20,192160,88123,0.09067816620477963,53.0,53.0,53.0
6087,293818036,293820532,101.411,2,30,165118,165125,0.12602806119278712,110.0,110.0,110.0
6088,293818036,65300028,19.138,2,20,165118,89293,0.023783662868008006,110.0,110.0,110.0
6089,293818041,317126597,141.41299999999998,2,20,165119,167816,0.17574036561571824,110.0,110.0,110.0
6090,293818041,293818036,46.67100000000001,3,30,165119,165118,0.0870002609765494,110.0,110.0,110.0
6091,293818254,65295061,19.475,1,20,165120,88672,0.012101234046254988,110.0,110.0,110.0
6092,293818254,317126816,139.941,1,20,165120,167817,0.08695552213951062,110.0,110.0,110.0
6093,293818254,589498591,102.924,2,30,165120,179422,0.12790833509388944,110.0,110.0,110.0
6124,293818722,595800213,277.101,3,30,165121,179463,0.5165490200951943,142.0,142.0,142.0
6125,293818722,65299938,18.339,1,20,165121,89287,0.011395354617420805,142.0,142.0,142.0
6126,293818731,293818722,135.452,3,30,165122,165121,0.2524985397740689,142.0,142.0,142.0
6127,293818731,1728581633,20.578000000000007,1,30,165122,192100,0.012786608174779729,142.0,142.0,142.0
6128,293818731,65313203,72.572,2,30,165122,90724,0.09018852448829956,142.0,142.0,142.0
6153,293819410,65298975,71.22999999999998,1,25,165123,89159,0.044260380031565724,154.0,154.0,154.0
6154,293819410,65298970,19.95,1,25,165123,89158,0.012396386096163645,154.0,149.0,Boundary
6167,293820339,768247163,5.352,2,25,165124,183113,0.006651173773099532,110.0,110.0,110.0
6168,293820339,666585985,143.10000000000005,1,25,165124,181205,0.08891843861458738,110.0,109.0,Boundary
6169,293820532,54891397,141.636,1,20,165125,27925,0.08800874892813203,110.0,110.0,110.0
6170,293820532,768245366,105.306,2,30,165125,183111,0.1308685548112891,110.0,110.0,110.0
6174,293820891,590607921,18.383,2,25,165126,179424,0.022845390035666796,110.0,110.0,110.0
6175,293820891,590622034,100.221,2,30,165126,179425,0.12454919407956058,110.0,110.0,110.0
6176,293820904,293820891,19.888,2,25,165127,165126,0.024715721972982718,110.0,110.0,110.0
6177,293820904,2249879677,85.18900000000002,2,30,165127,197673,0.10586824412492081,110.0,110.0,110.0
7126,767808208,259394878,367.815,3,65,183084,161073,0.685650639392546,111.0,111.0,111.0
7241,260300236,260300259,90.03,1,20,161313,161317,0.055942187480582106,156.0,156.0,156.0
7242,260300236,260300239,56.158,1,20,161313,161314,0.03489505014477985,156.0,156.0,156.0
7243,260300236,65298992,55.94200000000001,1,20,161313,89167,0.034760833633663495,156.0,155.0,Boundary
7244,260300239,260300255,90.712,1,20,161314,161316,0.05636596368697727,156.0,156.0,156.0
7245,260300239,260300241,54.047,1,20,161314,161315,0.033583332297712105,156.0,156.0,156.0
7246,260300239,260300236,56.158,1,20,161314,161313,0.03489505014477985,156.0,156.0,156.0
7247,260300241,65351231,87.365,1,20,161315,93655,0.054286229137410366,156.0,156.0,156.0
7248,260300241,65351225,145.292,1,20,161315,93654,0.09028048765332373,156.0,156.0,156.0
7249,260300241,260300239,54.047,1,20,161315,161314,0.033583332297712105,156.0,156.0,156.0
7254,260300255,260300239,90.712,1,20,161316,161314,0.05636596368697727,156.0,156.0,156.0
7255,260300255,65351231,53.503,1,20,161316,93655,0.03324530552897461,156.0,156.0,156.0
7256,260300255,260300259,55.028,1,20,161316,161317,0.03419289895236557,156.0,156.0,156.0
7257,260300259,260300236,90.03,1,20,161317,161313,0.055942187480582106,156.0,156.0,156.0
7258,260300259,260300255,55.028,1,20,161317,161316,0.03419289895236557,156.0,156.0,156.0
7259,260300259,65298990,56.172,1,20,161317,89166,0.03490374936309294,156.0,155.0,Boundary
7674,767815833,65283592,95.111,4,65,183085,87712,0.2363975294219991,108.0,108.0,108.0
7873,767822928,303707880,128.747,2,35,183086,165959,0.15999975145090536,149.0,149.0,149.0
8038,767827024,252992433,557.979,4,65,183087,159422,1.3868517528924902,149.0,149.0,149.0
8050,4014218767,65295383,37.637,2,20,211626,88745,0.04677321137857755,70.0,71.0,Boundary
8051,4014218767,4023155492,34.282,2,20,211626,211762,0.042603800315657345,70.0,70.0,70.0
8298,767833568,65366479,84.929,1,20,183088,94461,0.05277256515093144,149.0,149.0,149.0
8326,767834405,65346619,239.689,1,20,183089,93244,0.14893620987485554,149.0,149.0,149.0
8417,260326754,65353706,202.941,1,30,161334,93807,0.12610200454844844,190.0,190.0,190.0
8418,260326754,65353553,49.401,2,30,161334,93802,0.061392869126474216,190.0,190.0,190.0
8435,260327023,260327028,20.682,4,35,161335,161336,0.05140492375756521,182.0,182.0,182.0
8436,260327028,258924399,13.771,2,35,161336,160739,0.01711384791280898,182.0,182.0,182.0
8437,260327028,65320568,1207.953,2,45,161336,91417,1.501178122708688,182.0,190.0,Boundary
8499,767840209,301179552,139.047,2,35,183090,165768,0.17280002982589138,153.0,153.0,153.0
8500,767840209,65335634,62.68899999999999,2,30,183090,92599,0.07790647097567947,153.0,153.0,153.0
8515,767841485,767842123,24.782,2,35,183091,183093,0.030797718319311024,149.0,149.0,149.0
8516,767841485,65307505,25.692,1,35,183091,90102,0.015964308350006836,149.0,149.0,149.0
8517,767841501,65307505,10.482,1,30,183092,90102,0.006513229025563274,149.0,149.0,149.0
8518,767841501,767822928,41.90600000000001,2,35,183092,183086,0.05207849180409362,149.0,149.0,149.0
8519,767842123,767841501,4.584,2,35,183093,183092,0.005696745249605428,149.0,149.0,149.0
8520,767842123,301179552,40.213,1,35,183093,165768,0.02498726185889868,149.0,153.0,Boundary
8535,298081952,65282467,147.76600000000005,2,50,165511,87682,0.18363552760759075,19.0,19.0,19.0
8536,298081952,65282559,472.201,3,50,165511,87685,0.8802384828563262,19.0,19.0,19.0
8542,260333746,65391872,54.118,1,20,161338,95940,0.03362744976201425,159.0,206.0,Boundary
8543,260333746,65340369,29.92,1,20,161338,92908,0.01859147228056222,159.0,159.0,159.0
8544,260333746,65290723,62.097,1,20,161338,88186,0.038585382827743056,159.0,159.0,159.0
8545,298082750,298082943,85.666,2,15,165512,165517,0.10646103371568469,81.0,81.0,81.0
8546,298082750,267455480,85.025,3,30,165512,162742,0.1584966508009495,81.0,81.0,81.0
8550,298082883,65304898,123.208,2,20,165513,89758,0.1531161842742988,81.0,81.0,81.0
8551,298082883,298082885,52.017,1,15,165513,165514,0.032321945642313,81.0,81.0,81.0
8552,298082885,5352469988,123.259,3,30,165514,222660,0.22976934644015562,81.0,79.0,Boundary
8553,298082885,298082887,105.283,1,15,165514,165515,0.0654199858327016,81.0,79.0,Boundary
8554,298082887,307638472,13.664,3,30,165515,166278,0.025471311220748877,79.0,79.0,79.0
8555,298082887,298083538,52.212,1,15,165515,165519,0.03244311332595971,79.0,79.0,79.0
8556,298082888,5352469999,123.253,1,20,165516,222661,0.07658605391029863,79.0,79.0,79.0
8557,298082888,2568380114,23.552,1,20,165516,202816,0.01463457069357625,79.0,79.0,79.0
8558,298082943,267455480,8.669,2,20,165517,162742,0.01077336050803435,81.0,81.0,81.0
8559,298082943,298082944,52.722,2,15,165517,165518,0.06552002684330223,81.0,81.0,81.0
8560,298082944,1018617264,52.249,2,15,165518,184309,0.06493220823443151,81.0,81.0,81.0
8561,298082944,65329071,123.28,2,20,165518,92163,0.15320566194837637,81.0,81.0,81.0
8571,298083538,65329081,123.097,2,20,165519,92166,0.1529782395267625,79.0,79.0,79.0
8572,298083538,298082888,52.494,1,15,165519,165516,0.03261834043769496,79.0,79.0,79.0
8595,767846598,65300368,68.669,1,20,183094,89311,0.04266904445300558,150.0,150.0,150.0
8604,767846773,65283845,311.569,2,30,183095,87720,0.38720096437048734,150.0,151.0,Boundary
8605,767846773,65300368,87.58200000000002,2,20,183095,89311,0.10884213404252678,150.0,150.0,150.0
8606,767846773,258964136,19.643,1,20,183095,160772,0.012205624666012155,150.0,148.0,Boundary
8607,767846773,65280302,61.554,1,20,183095,87608,0.03824797743174221,150.0,150.0,150.0
8608,260336115,260336124,13.429,1,20,161346,161351,0.008344414480470255,44.0,44.0,44.0
8609,260336115,65317163,139.34799999999998,1,20,161346,91060,0.08658704810667726,44.0,40.0,Boundary
8610,260336115,260336117,104.834,3,30,161346,161348,0.19542296842183754,44.0,44.0,44.0
8611,260336116,65296837,13.498,2,30,161347,88919,0.016774578398598184,44.0,44.0,44.0
8612,260336116,260336118,105.052,3,20,161347,161349,0.19582934619160652,44.0,40.0,Boundary
8613,260336116,65296833,139.39600000000002,2,25,161347,88918,0.17323374799607294,44.0,40.0,Boundary
8614,260336117,260336123,13.231,1,20,161348,161350,0.008221382678613593,44.0,44.0,44.0
8615,260336117,65303154,139.29,1,20,161348,89565,0.08655100848795158,44.0,40.0,Boundary
8616,260336117,260336116,105.48,4,30,161348,161347,0.2621695850472865,44.0,44.0,44.0
8617,260336118,65333369,13.263,1,20,161349,92462,0.008241266606186388,40.0,43.0,Boundary
8618,260336118,287828167,98.806,2,20,161349,164382,0.12279070923484162,40.0,43.0,Boundary
8619,260336118,65327194,139.689,1,20,161349,91994,0.08679893620987486,40.0,40.0,40.0
8620,260336123,260336117,13.231,1,20,161350,161348,0.008221382678613593,44.0,44.0,44.0
8621,260336123,65303162,140.308,1,20,161350,89566,0.08718356593386109,44.0,44.0,44.0
8622,260336123,260336124,104.849,3,30,161350,161351,0.19545093019498677,44.0,44.0,44.0
8623,260336124,260336115,13.429,1,20,161351,161346,0.008344414480470255,44.0,44.0,44.0
8624,260336124,65343053,103.157,3,30,161351,93066,0.19229684218375237,44.0,44.0,44.0
8625,260336124,65317168,139.907,1,20,161351,91061,0.08693439546646453,44.0,44.0,44.0
8626,260336153,65343053,14.009,3,30,161352,93066,0.026114432003181427,44.0,44.0,44.0
8627,260336153,260336115,102.738,3,30,161352,161346,0.19151577665378355,44.0,44.0,44.0
8628,767846951,65357294,18.848,1,20,183096,93996,0.011711633340375558,150.0,150.0,150.0
8629,767846951,65280302,90.541,1,20,183096,87608,0.056259708949010154,150.0,150.0,150.0
8976,767849338,65344439,28.417,1,20,183097,93142,0.01765754905737756,149.0,154.0,Boundary
9042,767851341,258963776,10.837,1,25,183098,160766,0.006733816347073956,154.0,154.0,154.0
9043,767851341,65324094,214.927,1,20,183098,91709,0.13354977816993302,154.0,154.0,154.0
9044,767851341,65297384,82.759,1,25,183098,89006,0.05142418631240136,154.0,154.0,154.0
9045,767851341,65310307,58.468,1,25,183098,90435,0.036330421166440904,154.0,153.0,Boundary
9159,2315555430,733619113,605.3919999999999,3,50,198248,182501,1.1285222513576993,107.0,107.0,107.0
9160,767857266,65298978,130.891,1,20,183099,89161,0.08133209887282986,154.0,154.0,154.0
9216,767859198,65325784,74.928,1,20,183100,91885,0.04655821641169672,149.0,149.0,149.0
9217,767859198,767859211,79.896,2,20,183100,183101,0.09929039233474593,149.0,153.0,Boundary
9218,767859211,65307534,33.758,2,35,183101,90106,0.04195260168764836,153.0,149.0,Boundary
10189,1975846054,65335166,125.839,1,20,195818,92573,0.07819292380727504,123.0,123.0,123.0
10694,1211594133,1211585311,7.402,1,20,187654,187649,0.00459940099668187,91.0,91.0,91.0
10695,1211594133,65349295,45.432,2,35,187654,93530,0.056460412342948046,91.0,91.0,91.0
10753,3716495457,5035348349,18.976,1,20,209936,220737,0.011791169050666734,85.0,85.0,85.0
10754,3716495457,5035348351,3.1060000000000003,3,30,209936,220738,0.0057899511601029,85.0,85.0,85.0
10755,3716495457,5035348357,9.483,1,20,209936,220741,0.0058924776616501185,85.0,85.0,85.0
10922,612715052,612715733,14.394,2,20,180044,180045,0.017888078342674637,189.0,189.0,189.0
10923,612715052,65291639,72.37299999999998,1,20,180044,88290,0.04497060906955645,189.0,189.0,189.0
10945,612715733,65316801,148.931,1,20,180045,91024,0.09254166304199238,189.0,189.0,189.0
10946,612715733,65291641,14.488,2,20,180045,88291,0.018004896417164802,189.0,189.0,189.0
10960,612715995,65295530,152.005,1,20,180046,88783,0.09445176283445388,189.0,189.0,189.0
10961,612715995,612715052,14.309,2,20,180046,180044,0.01778244497744417,189.0,189.0,189.0
10978,612716327,65291641,76.273,1,20,180047,88291,0.04739396274249071,189.0,189.0,189.0
10979,612716327,612716525,14.38,2,20,180047,180049,0.017870679906048445,189.0,189.0,189.0
10985,612716404,65291654,152.997,1,20,180048,88293,0.0950681645892105,189.0,189.0,189.0
10986,612716404,65291647,14.82,2,20,180048,88292,0.018417487914300274,189.0,189.0,189.0
11000,612716525,65316806,148.39600000000004,1,20,180049,91025,0.09220922862788475,189.0,189.0,189.0
11001,612716525,612716404,14.506999999999998,2,20,180049,180048,0.018028508581157492,189.0,189.0,189.0
11014,3695530253,65342609,21.671,1,20,209531,93041,0.013465768575937962,52.0,52.0,52.0
11035,830820885,65312721,105.125,1,20,183439,90686,0.06532180894031094,49.0,52.0,Boundary
11036,830820885,4012037655,134.128,1,20,183439,211610,0.08334348242136527,49.0,49.0,49.0
11037,830820885,830820885,120.91199999999998,2,20,183439,183439,0.15026284066760284,49.0,49.0,49.0
11279,612723135,65288802,22.886000000000006,2,35,180050,88009,0.028441472901934963,189.0,189.0,189.0
11342,2420468425,258755841,178.175,1,20,199260,160410,0.11071308735257933,170.0,169.0,Boundary
11343,2420468425,315429027,18.699,2,25,199260,167550,0.023238097605229477,170.0,170.0,170.0
11344,2420468437,3645308400,270.148,1,20,199261,209218,0.16786260206047202,170.0,170.0,170.0
11345,2420468437,2420468442,18.63,2,25,199261,199262,0.0231523481675718,170.0,170.0,170.0
11346,2420468442,65291599,61.067,1,25,199262,88285,0.03794536890899375,170.0,170.0,170.0
11347,2420468442,2420468425,18.407,2,25,199262,199260,0.022875215927025988,170.0,170.0,170.0
11403,612723533,1196884882,161.664,1,20,180051,187574,0.10045360209775435,189.0,189.0,189.0
11404,612723533,65288802,21.812,1,20,180051,88009,0.013553382131805587,189.0,189.0,189.0
11474,1350921995,258912603,9.834,1,20,188931,160669,0.0061105794922142,53.0,53.0,53.0
11475,1350921995,65304508,94.266,2,35,188931,89745,0.11714864478606138,53.0,53.0,53.0
11504,1350922023,309033123,215.135,1,30,188932,166332,0.13367902369915619,53.0,53.0,53.0
