osmid,x,y,ref,highway,index,index_right,objectid,taz,district,county,gacres
65281429,-122.3940267,37.7852239,,traffic_signals,87649,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65285239,-122.3920702,37.7867734,,traffic_signals,87766,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65286336,-122.3958174,37.786255700000005,,traffic_signals,87796,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65300078,-122.3989432,37.78378789999999,,traffic_signals,89301,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65303500,-122.3909795,37.79008220000001,,traffic_signals,89596,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65303506,-122.3894308,37.78885220000001,,traffic_signals,89597,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65309526,-122.3912288,37.7916899,,turning_circle,90329,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317042,-122.3967193,37.7855436,,traffic_signals,91046,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317045,-122.3951781,37.7843129,,traffic_signals,91047,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317511,-122.38992240000002,37.7909191,,traffic_signals,91116,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317526,-122.3944854,37.78730720000001,,traffic_signals,91117,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317530,-122.3956238,37.7864085,,traffic_signals,91118,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317532,-122.3978415,37.7846577,,traffic_signals,91119,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317703,-122.3884059,37.7896449,,traffic_signals,91153,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317709,-122.390321,37.7881515,,traffic_signals,91154,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65317713,-122.3963016,37.7834257,,traffic_signals,91155,420.0,421.0,16.0,1.0,San Francisco,197.841241524
65334523,-122.39393490000002,37.7868664,,,92541,420.0,421.0,16.0,1.0,San Francisco,197.841241524
260193612,-122.3901445,37.790745,,traffic_signals,161293,420.0,421.0,16.0,1.0,San Francisco,197.841241524
260193613,-122.3886184,37.7894946,,traffic_signals,161294,420.0,421.0,16.0,1.0,San Francisco,197.841241524
300759006,-122.3942446,37.7885329,,traffic_signals,165685,420.0,421.0,16.0,1.0,San Francisco,197.841241524
300759042,-122.39290590000002,37.7861123,,traffic_signals,165686,420.0,421.0,16.0,1.0,San Francisco,197.841241524
317102904,-122.3947796,37.7846263,,,167809,420.0,421.0,16.0,1.0,San Francisco,197.841241524
890045127,-122.3918575,37.7893859,,traffic_signals,183709,420.0,421.0,16.0,1.0,San Francisco,197.841241524
890045131,-122.392739,37.7886919,,traffic_signals,183710,420.0,421.0,16.0,1.0,San Francisco,197.841241524
890045132,-122.39359509999998,37.7880153,,traffic_signals,183711,420.0,421.0,16.0,1.0,San Francisco,197.841241524
4627635288,-122.3935146,37.7864394,,,216821,420.0,421.0,16.0,1.0,San Francisco,197.841241524
4627636293,-122.3931245,37.7859393,,,216822,420.0,421.0,16.0,1.0,San Francisco,197.841241524
4627636303,-122.3936646,37.7866418,,,216823,420.0,421.0,16.0,1.0,San Francisco,197.841241524
4627636311,-122.3930029,37.7860355,,traffic_signals,216824,420.0,421.0,16.0,1.0,San Francisco,197.841241524
32927563,-122.3909449,37.7859206,,,331,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65281944,-122.39639040000002,37.7823664,2A,motorway_junction,87664,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65286228,-122.3911134,37.7859244,2C,motorway_junction,87795,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65290178,-122.3877083,37.787079600000006,,traffic_signals,88150,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65290184,-122.3887838,37.786927,,traffic_signals,88151,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65290185,-122.3896503,37.786234,,traffic_signals,88152,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65290210,-122.3929628,37.7835997,,,88153,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65290211,-122.39362,37.783091600000006,,traffic_signals,88154,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65290215,-122.3947506,37.7822033,,,88155,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65299058,-122.3928646,37.7824848,,,89172,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65299062,-122.3932672,37.7821473,,,89173,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65299078,-122.3941063,37.781702,,,89174,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65299092,-122.394659,37.7810471,,,89175,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65299107,-122.3938341,37.7814829,,,89176,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65303514,-122.3882593,37.78791470000001,,turning_circle,89598,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65308428,-122.3885457,37.7853394,,turning_circle,90228,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65315452,-122.3878962,37.7847318,,traffic_signals,90906,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65315463,-122.389855,37.7836199,,,90907,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65315465,-122.3913106,37.7824696,,,90908,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65315466,-122.3920841,37.7818579,,traffic_signals,90909,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65315473,-122.3931986,37.7809774,,,90910,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65317058,-122.3905436,37.780618200000006,,traffic_signals,91048,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65324701,-122.3904966,37.7841314,,,91753,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65325715,-122.39024340000002,37.7856706,,,91877,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65325725,-122.3889396,37.78288010000001,,turning_circle,91878,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65334467,-122.3897575,37.7812476,,,92538,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65335254,-122.395397,37.783251,,,92576,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65350670,-122.39310829999998,37.7839299,,,93607,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65371963,-122.3949689,37.7832061,,,94635,421.0,422.0,17.0,1.0,San Francisco,244.208295704
258965488,-122.38819850000002,37.7847486,,traffic_signals,160814,421.0,422.0,17.0,1.0,San Francisco,244.208295704
258965489,-122.3880152,37.7870938,,traffic_signals,160815,421.0,422.0,17.0,1.0,San Francisco,244.208295704
317102881,-122.3948977,37.7840946,,,167808,421.0,422.0,17.0,1.0,San Francisco,244.208295704
346138970,-122.3915023,37.7856544,2B;2A,motorway_junction,169246,421.0,422.0,17.0,1.0,San Francisco,244.208295704
355490997,-122.39117720000002,37.7847532,,,170451,421.0,422.0,17.0,1.0,San Francisco,244.208295704
915248218,-122.3915567,37.785546,,,183897,421.0,422.0,17.0,1.0,San Francisco,244.208295704
1895821090,-122.3925533,37.7838975,,,195115,421.0,422.0,17.0,1.0,San Francisco,244.208295704
65282467,-122.4060675,37.7739075,,,87682,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65282474,-122.4049008,37.7743967,,traffic_signals,87683,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65282506,-122.4054471,37.7748326,,,87684,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65282559,-122.4043362,37.7763807,,,87685,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65283737,-122.4085367,37.77130089999999,,traffic_signals,87718,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65283764,-122.4097666,37.770337100000006,,traffic_signals,87719,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65285808,-122.40509579999998,37.776113,1C,motorway_junction,87783,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65285848,-122.4065398,37.771925200000005,,,87784,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65286148,-122.4075026,37.7738722,,,87790,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65286153,-122.4077733,37.7731528,,,87791,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65287176,-122.4030808,37.7747148,,,87821,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65287179,-122.4032974,37.7745433,,,87822,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290232,-122.4030865,37.7756113,,,88159,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290236,-122.403646,37.7751689,,traffic_signals,88160,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290238,-122.4042261,37.7747101,,,88161,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290249,-122.4043547,37.7746083,,,88162,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290251,-122.4047622,37.774286100000005,,traffic_signals,88163,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290252,-122.4053075,37.7738549,,,88164,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290257,-122.40656609999998,37.7728643,,,88165,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290263,-122.4091395,37.7708243,,,88166,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65290267,-122.4109327,37.769472,,,88167,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65291578,-122.40268190000002,37.7734816,,,88282,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65291580,-122.4019182,37.7728571,,,88283,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65293797,-122.3994306,37.7736249,,,88558,437.0,438.0,109.0,3.0,San Francisco,260.861043389
65303719,-122.4032204,37.7730559,,traffic_signals,89647,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65303721,-122.4016818,37.7718329,,traffic_signals,89648,437.0,438.0,109.0,3.0,San Francisco,260.861043389
65308756,-122.4079015,37.7692412,,traffic_signals,90294,1057.0,1058.0,107.0,3.0,San Francisco,357.880709822
65315483,-122.4015469,37.7743778,,,90913,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65315486,-122.4020601,37.773973600000005,,,90914,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65315489,-122.4021095,37.7739344,,,90915,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65315491,-122.4022758,37.7738026,,,90916,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65315504,-122.4069977,37.77007,,traffic_signals,90917,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65315506,-122.4076423,37.7695306,,traffic_signals,90918,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65339116,-122.4062261,37.7694529,,stop,92850,1057.0,1058.0,107.0,3.0,San Francisco,357.880709822
65340073,-122.4049953,37.7697218,,,92894,1057.0,1058.0,107.0,3.0,San Francisco,357.880709822
65348184,-122.4058082,37.7722649,,,93442,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65356051,-122.4039854,37.7763101,,,93916,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65356277,-122.4007894,37.773782700000005,,,93923,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65358372,-122.4083342,37.7692104,,traffic_signals,94062,1057.0,1058.0,107.0,3.0,San Francisco,357.880709822
65362358,-122.401708,37.77335,,,94284,422.0,423.0,19.0,1.0,San Francisco,201.021089774
65371530,-122.4064466,37.7717012,1A;1B,motorway_junction,94622,422.0,423.0,19.0,1.0,San Francisco,201.021089774
293741891,-122.40666570000002,37.772780700000006,,,165113,422.0,423.0,19.0,1.0,San Francisco,201.021089774
298081952,-122.4065702,37.77266470000001,1,motorway_junction,165511,422.0,423.0,19.0,1.0,San Francisco,201.021089774
308712276,-122.406081,37.7713916,,,166288,422.0,423.0,19.0,1.0,San Francisco,201.021089774
595774096,-122.4045363,37.7732506,,,179462,422.0,423.0,19.0,1.0,San Francisco,201.021089774
733638862,-122.4109755,37.7694494,,,182502,1057.0,1058.0,107.0,3.0,San Francisco,357.880709822
911547143,-122.40635559999998,37.773023,,,183893,422.0,423.0,19.0,1.0,San Francisco,201.021089774
911547144,-122.405588,37.7724161,,,183894,422.0,423.0,19.0,1.0,San Francisco,201.021089774
2304626291,-122.4044338,37.7697544,,,198181,436.0,437.0,108.0,3.0,San Francisco,182.255960937
2304626301,-122.40385729999998,37.7700509,,,198182,436.0,437.0,108.0,3.0,San Francisco,182.255960937
2304626340,-122.4039397,37.7700555,,,198183,436.0,437.0,108.0,3.0,San Francisco,182.255960937
2304626355,-122.4037583,37.769991100000006,,,198184,436.0,437.0,108.0,3.0,San Francisco,182.255960937
2304626359,-122.4038813,37.7697739,,,198185,436.0,437.0,108.0,3.0,San Francisco,182.255960937
2304626360,-122.4040483,37.7700071,,,198186,422.0,423.0,19.0,1.0,San Francisco,201.021089774
2548141867,-122.4054511,37.77130379999999,,traffic_signals,202365,422.0,423.0,19.0,1.0,San Francisco,201.021089774
2548141871,-122.4070446,37.7724889,,traffic_signals,202366,422.0,423.0,19.0,1.0,San Francisco,201.021089774
2548141872,-122.4069671,37.7725409,,traffic_signals,202367,422.0,423.0,19.0,1.0,San Francisco,201.021089774
2548141873,-122.4072483,37.7727347,,traffic_signals,202368,422.0,423.0,19.0,1.0,San Francisco,201.021089774
3985226613,-122.4039861,37.7697784,,,211450,436.0,437.0,108.0,3.0,San Francisco,182.255960937
3985226614,-122.4039565,37.7697734,,,211451,436.0,437.0,108.0,3.0,San Francisco,182.255960937
4012499534,-122.4114944,37.7698454,,,211617,1057.0,1058.0,107.0,3.0,San Francisco,357.880709822
4170182034,-122.4060019,37.77526470000001,,,212334,422.0,423.0,19.0,1.0,San Francisco,201.021089774
4880866522,-122.401283,37.7733536,,,217754,422.0,423.0,19.0,1.0,San Francisco,201.021089774
5019919799,-122.4108614,37.76930529999999,,,220574,1057.0,1058.0,107.0,3.0,San Francisco,357.880709822
65317538,-122.4003824,37.7826516,,traffic_signals,91120,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65317542,-122.4011758,37.7820253,,traffic_signals,91121,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65317544,-122.403403,37.78026679999999,,traffic_signals,91122,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65317547,-122.4044406,37.779447600000005,,,91123,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65325041,-122.4028474,37.779824,,,91809,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65325050,-122.4023838,37.7794545,,,91810,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65329019,-122.39983329999998,37.7822132,,,92159,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65333647,-122.3989063,37.7822304,,,92485,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65351775,-122.4006212,37.7815816,,,93701,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65351780,-122.4001585,37.7812114,,traffic_signals,93702,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65353927,-122.403883,37.779005,,,93812,434.0,435.0,21.0,1.0,San Francisco,126.447802942
65324593,-122.3968336,37.7954802,,traffic_signals,91745,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65324599,-122.3969923,37.79635220000001,,traffic_signals,91746,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65327408,-122.3991785,37.7951996,,traffic_signals,92008,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65328969,-122.398353,37.797093,,,92148,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65328971,-122.3981918,37.7963597,,turning_circle,92149,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65336479,-122.4003318,37.7949983,,traffic_signals,92667,955.0,956.0,24.0,1.0,San Francisco,63.2414347851
65336485,-122.4005077,37.795874100000006,,traffic_signals,92668,955.0,956.0,24.0,1.0,San Francisco,63.2414347851
65336938,-122.39473999999998,37.7956094,,,92728,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65336941,-122.3980104,37.7953396,,traffic_signals,92729,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65372268,-122.3981915,37.7961842,,traffic_signals,94640,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65373362,-122.39458290000002,37.7960156,,crossing,94673,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65373364,-122.3952892,37.7967963,,traffic_signals,94674,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65373465,-122.393666,37.7944973,,,94680,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65374767,-122.3969087,37.7963968,,,94739,435.0,436.0,22.0,1.0,San Francisco,140.633077255
258965616,-122.395556,37.7966342,,traffic_signals,160823,435.0,436.0,22.0,1.0,San Francisco,140.633077255
265506623,-122.395882,37.7956177,,,162483,435.0,436.0,22.0,1.0,San Francisco,140.633077255
293625602,-122.393072,37.794430600000005,,traffic_signals,165101,435.0,436.0,22.0,1.0,San Francisco,140.633077255
293626968,-122.3932638,37.79425560000001,,traffic_signals,165102,435.0,436.0,22.0,1.0,San Francisco,140.633077255
300759185,-122.396876,37.7963102,,,165687,435.0,436.0,22.0,1.0,San Francisco,140.633077255
322653582,-122.3931794,37.7945305,,crossing,168379,435.0,436.0,22.0,1.0,San Francisco,140.633077255
322655245,-122.3933637,37.7943857,,crossing,168380,435.0,436.0,22.0,1.0,San Francisco,140.633077255
340164576,-122.3967162,37.7955066,,traffic_signals,168906,435.0,436.0,22.0,1.0,San Francisco,140.633077255
612765589,-122.3970214,37.7966013,,,180060,435.0,436.0,22.0,1.0,San Francisco,140.633077255
4186454032,-122.396127,37.796569700000006,,,212747,435.0,436.0,22.0,1.0,San Francisco,140.633077255
4186454033,-122.39611399999998,37.7964817,,,212748,435.0,436.0,22.0,1.0,San Francisco,140.633077255
5021056579,-122.396743,37.7950705,,,220590,435.0,436.0,22.0,1.0,San Francisco,140.633077255
65282185,-122.4048807,37.768536,,,87667,1057.0,1058.0,107.0,3.0,San Francisco,357.880709822
65283592,-122.394533,37.7663056,56,motorway_junction,87712,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65294602,-122.4029274,37.768652,,,88645,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65294603,-122.402807,37.767373,,,88646,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65294604,-122.4027193,37.7660801,,traffic_signals,88647,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65294608,-122.4025818,37.7647852,,stop,88648,1128.0,1129.0,114.0,3.0,San Francisco,234.384332678
65296271,-122.4030693,37.7698379,,,88856,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65303650,-122.3988252,37.766312,,,89634,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65303655,-122.398703,37.765014,,,89635,1128.0,1129.0,114.0,3.0,San Francisco,234.384332678
65303723,-122.4008049,37.7711307,,,89649,437.0,438.0,109.0,3.0,San Francisco,260.861043389
65303726,-122.400019,37.7704904,,,89650,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65303732,-122.3986477,37.7693828,,traffic_signals,89651,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65303736,-122.398216,37.7690447,,,89652,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65303741,-122.3974573,37.7684307,,,89653,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65303743,-122.3967146,37.7678433,,,89654,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65303747,-122.39509479999998,37.7665621,,traffic_signals,89655,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65303878,-122.4038927,37.7685958,,,89659,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65305396,-122.3969051,37.7664405,,,89819,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65305400,-122.3967824,37.7651297,,,89820,1068.0,1069.0,112.0,3.0,San Francisco,107.29691319
65313433,-122.400877,37.767488,,,90746,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65313437,-122.4007557,37.7661971,,,90747,436.0,437.0,108.0,3.0,San Francisco,182.255960937
65313440,-122.400633,37.764898,,,90748,1128.0,1129.0,114.0,3.0,San Francisco,234.384332678
65317334,-122.394857,37.7652461,,,91082,1068.0,1069.0,112.0,3.0,San Francisco,107.29691319
65317337,-122.3958165,37.7651881,,,91083,1068.0,1069.0,112.0,3.0,San Francisco,107.29691319
65317339,-122.397737,37.765072,,,91084,1068.0,1069.0,112.0,3.0,San Francisco,107.29691319
65317342,-122.399662,37.764956,,,91085,1128.0,1129.0,114.0,3.0,San Francisco,234.384332678
65317344,-122.401599,37.7648258,,,91086,1128.0,1129.0,114.0,3.0,San Francisco,234.384332678
