x_x,y_x,x_y,y_y,time_departure
-122.4038718,37.7898332,-122.2582491,37.8563747,29394.3
-122.4029757,37.7937875,-122.4410012,37.7907581,29395
-122.4119117,37.7888113,-122.4050958,37.776113,29398.1
-122.4155274,37.7816602,-122.4311381,37.7845326,29399.6
-122.4193813,37.7840364,-122.1303836,37.8837442,29400
-122.4000967,37.7903123,-122.4135916,37.7746549,29400.9
-122.4034364,37.7876758,-122.4433535,37.7058082,29400.9
-122.4029838,37.7880314,-122.2415768,37.8201207,29401.8
-122.4104533,37.7899531,-122.4750978,37.7210137,29403.9
-122.4064263,37.7903715,-122.4862698,37.6763998,29404.2
-122.3964008,37.7932487,-122.4086666,37.7736568,29404.8
-122.399572,37.791327,-122.4795538,37.791803,29406.3
-122.4034364,37.7876758,-122.4706321,37.7366299,29409
-122.4064263,37.7903715,-122.4799126,37.7170006,29409.6
-122.4177356,37.7842457,-122.437772,37.775009,29411.3
-122.4025983,37.791909,-122.4599079,37.691109,29411.9
-122.4034972,37.7879652,-122.4371102,37.7712694,29412
-122.4193813,37.7840364,-122.4027912,37.7928594,29412
-122.4052473,37.7887033,-122.397564,37.789771,29412.5
-122.4025983,37.791909,-122.4186649,37.765117,29414.7
-122.416362,37.7775451,-122.440835,37.6537585,29415.9
-122.3991626,37.7910505,-122.4153843,37.7748526,29416.2
-122.411723,37.7878756,-122.4189227,37.7570441,29418.5
-122.4120562,37.7811625,-122.4755782,37.6763291,29418.5
-122.410784,37.7832203,-122.4180638,37.7775161,29418.9
-122.4059164,37.7857139,-122.3940959,37.792562,29419
-122.4155274,37.7816602,-122.4224128,37.7903241,29421.6
-122.4020077,37.788802,-122.4027912,37.7928594,29422.4
-122.4052473,37.7887033,-122.4022209,37.7900432,29422.4
-122.4007726,37.7911821,-122.4365763,37.7856766,29423.3
-122.411723,37.7878756,-122.4907313,37.6543311,29423.3
-122.4064263,37.7903715,-122.4329678,37.7065228,29424.3
-122.3991626,37.7910505,-122.3414518,37.9414945,29426
-122.4136932,37.7809332,-122.4355814,37.6639572,29429.3
-122.4052473,37.7887033,-122.4014829,37.6837943,29432.7
-122.4000967,37.7903123,-122.3960285,37.7885423,29432.8
-122.4144458,37.784664,-122.440613,37.7803808,29433.7
-122.4135549,37.7886026,-122.4084468,37.7967087,29434
-122.4011522,37.7930673,-122.4273148,37.7815758,29434.6
-122.4176198,37.7765433,-122.4836748,37.7800841,29435.3
-122.4027912,37.7928594,-122.4086323,37.7976269,29435.9
-122.4042334,37.7917031,-122.4161325,37.7930204,29436.2
-122.4034972,37.7879652,-122.4225256,37.7745618,29436.4
-122.4068215,37.7904144,-122.4009593,37.7921162,29438.2
-122.417548,37.7833151,-122.394069,37.7461709,29438.2
-122.4098893,37.7871562,-122.4128557,37.8018908,29438.7
-122.4109719,37.7841515,-122.3998107,37.7880097,29439.9
-122.4025983,37.791909,-122.4311953,37.7675998,29441.1
-122.3988009,37.7933647,-122.6040412,38.2464391,29441.7
-122.4097,37.7862213,-122.4340532,37.7982364,29442.4
-122.411723,37.7878756,-122.4046339,37.7659639,29445.3
-122.4011522,37.7930673,-122.3949513,37.7918524,29446.4
-122.4022209,37.7900432,-122.4419222,37.795323,29447
-122.4036842,37.788901,-122.3982588,37.786773,29448
-122.4103557,37.7822065,-122.4207867,37.7743016,29449.4
-122.4126147,37.7839425,-122.49888,37.8997988,29449.4
-122.404059,37.7907655,-122.4224307,37.774091,29449.5
-122.4082332,37.7873668,-122.4339554,37.7496984,29450.2
-122.41736,37.7823844,-122.4132595,37.7667359,29450.8
-122.4119117,37.7888113,-122.4272776,37.6568787,29453.1
-122.4020317,37.7891058,-122.4285271,37.7628968,29453.4
-122.3982976,37.791734,-122.4190579,37.7907935,29453.8
-122.4027912,37.7928594,-122.4174216,37.7994127,29454.1
-122.4086156,37.7892289,-122.3995716,37.7907272,29454.2
-122.4068519,37.7856295,-122.3994374,37.7106671,29455
-122.4111594,37.7850815,-122.39883,37.752044,29455
-122.4029757,37.7937875,-122.4174509,37.7765101,29455.3
-122.3991626,37.7910505,-122.4079135,37.7940653,29456.4
-122.4119117,37.7888113,-122.4144318,37.7731218,29456.5
-122.4169854,37.782432,-122.4397509,37.7315398,29457.2
-122.4042334,37.7917031,-122.4333436,37.8030638,29457.6
-122.4007726,37.7911821,-122.3931794,37.7945305,29460.2
-122.4013982,37.7892837,-122.4006212,37.7815816,29460.3
-122.3975688,37.792548,-122.395397,37.783251,29460.5
-122.4054347,37.7896352,-122.5277594,37.9513726,29460.7
-122.4080709,37.7840127,-122.4044406,37.7794476,29461.3
-122.4059164,37.7857139,-122.420813,37.761747,29461.4
-122.4120997,37.7897443,-122.397564,37.789771,29461.4
-122.4157156,37.7825934,-122.3877083,37.7870796,29461.5
-122.3964008,37.7932487,-122.4007017,37.7967813,29461.8
-122.4068215,37.7904144,-122.5098937,37.8967867,29461.8
-122.3964805,37.7936648,-122.1212085,37.8299247,29462
-122.4159033,37.7835243,-122.4417453,37.7859726,29465.4
-122.416889,37.781954,-122.398424,37.743743,29466.3
-122.3991626,37.7910505,-122.3894877,37.7797635,29467.4
-122.3997849,37.7922611,-122.4893776,37.7387139,29468.9
-122.4013982,37.7892837,-122.4178817,37.7708619,29468.9
-122.4082332,37.7873668,-122.4082221,37.7466047,29469.1
-122.4089543,37.7863178,-122.4218374,37.7730121,29470.1
-122.4080561,37.7864339,-122.4279985,37.7933122,29472.3
-122.3986103,37.7924133,-122.2535935,37.8915562,29472.8
-122.416889,37.781954,-122.4876262,37.7443994,29474.4
-122.4102667,37.7890203,-122.4450323,37.7855579,29474.7
-122.4159033,37.7835243,-122.4733682,37.7875044,29476.1
-122.4067939,37.7885009,-122.4895167,37.7881406,29477.4
-122.4052473,37.7887033,-122.4040826,37.7772779,29478.5
-122.4166194,37.7786767,-122.454238,37.796231,29478.6
-122.3995716,37.7907272,-122.394659,37.7810471,29479.6
-122.4138822,37.7818704,-122.4522533,37.7628529,29480.5
-122.4153391,37.7807264,-122.4589007,37.7653098,29480.8
-122.417548,37.7833151,-122.4130818,37.7700605,29481.9
-122.4024099,37.7909791,-122.4750455,37.726505,29482.2
-122.4119117,37.7888113,-122.4795328,37.7822654,29482.9
-122.4036842,37.788901,-122.4427713,37.7743727,29483.3
-122.4055991,37.7905698,-122.399845,37.750883,29484.2
-122.4115357,37.7869469,-122.4196758,37.7738924,29484.5
-122.4138822,37.7818704,-122.3901445,37.790745,29484.9
-122.4029757,37.7937875,-122.1533634,37.7160504,29485.7
-122.4000967,37.7903123,-122.4029757,37.7937875,29486.2
-122.4000967,37.7903123,-122.3925533,37.7838975,29486.9
-122.4054347,37.7896352,-122.4585291,37.7761896,29486.9
-122.4090996,37.7832019,-122.4321574,37.7805017,29489.1
-122.4100772,37.7880844,-122.4316435,37.7863033,29490.4
-122.4125763,37.7805274,-122.4757738,37.77483,29490.6
-122.4034972,37.7879652,-122.281054,37.5586887,29492.9
-122.4137429,37.7895358,-122.4032339,37.7950645,29493.6
-122.4009593,37.7921162,-122.3993791,37.7858875,29494
-122.4131495,37.7810015,-122.4540186,37.7715111,29494.1
-122.4029757,37.7937875,-122.4954285,37.7571516,29494.3
-122.3989918,37.7942922,-122.7427082,38.4124547,29495.1
-122.4027912,37.7928594,-122.395192,37.731074,29495.2
-122.4013982,37.7892837,-122.3224779,37.5478683,29495.3
-122.4133664,37.7876672,-122.2275212,37.4950414,29496
-122.3975688,37.792548,-122.397564,37.789771,29498.3
-122.411723,37.7878756,-122.1640902,37.8937274,29500.8
-122.4089543,37.7863178,-122.4120997,37.7897443,29501.6
-122.4186146,37.7802716,-122.4597409,37.7774293,29501.6
-122.4097,37.7862213,-122.4469938,37.7881935,29502.4
-122.4131495,37.7810015,-122.4821153,37.7218443,29502.9
-122.4013982,37.7892837,-122.4506756,37.7895278,29504.6
-122.4153391,37.7807264,-122.4067939,37.7885009,29504.9
-122.4027912,37.7928594,-122.3934057,37.7906148,29505.3
-122.4024099,37.7909791,-122.240208,38.130361,29505.9
-122.4064263,37.7903715,-122.3983653,37.781794,29506.1
-122.4064263,37.7903715,-122.397564,37.789771,29506.3
-122.4087107,37.7835088,-122.4032204,37.7730559,29507
-122.4059164,37.7857139,-122.395815,37.7911514,29510.1
-122.4111043,37.7822252,-122.3989843,37.7862063,29512.4
-122.4009593,37.7921162,-122.373235,37.7317387,29512.9
-122.4059164,37.7857139,-122.3919168,37.7781551,29514
-122.410784,37.7832203,-122.4027912,37.7928594,29514.3
-122.4115357,37.7869469,-122.4196895,37.7569933,29514.8
-122.4020077,37.788802,-122.428431,37.7358557,29515.5
-122.4067939,37.7885009,-122.4383711,37.7690269,29515.5
-122.4029838,37.7880314,-122.1000182,37.6958545,29515.9
-122.4050568,37.7877685,-122.3924236,37.7507144,29516
-122.4025983,37.791909,-122.4477063,37.7737435,29516.3
-122.4059535,37.7924582,-122.4027912,37.7928594,29517.7
-122.4085318,37.7844618,-122.4058082,37.7722649,29518.3
-122.4086156,37.7892289,-122.4151466,37.7758929,29519.1
-122.3995716,37.7907272,-122.4148257,37.7787765,29519.3
-122.3988009,37.7933647,-122.4213696,37.7681948,29520.2
-122.4022209,37.7900432,-122.4042837,37.6383748,29520.3
-122.4155274,37.7816602,-122.4005136,37.763615,29520.9
-122.4181563,37.777974,-122.4177424,37.7702067,29521.1
-122.399572,37.791327,-122.4353287,37.7240156,29521.2
-122.4059535,37.7924582,-122.4088305,37.7676183,29522.1
-122.4113476,37.7860145,-122.427156,37.736685,29522.5
-122.4024099,37.7909791,-122.4243124,37.7834094,29523.1
-122.4186146,37.7802716,-122.425025,37.761491,29523.3
-122.4133664,37.7876672,-122.4531754,37.7816685,29523.4
-122.417548,37.7833151,-122.4560559,37.7802058,29523.8
-122.4111594,37.7850815,-122.4147169,37.7762334,29524.1
-122.4106265,37.7824273,-122.427097,37.7972075,29524.6
-122.4013982,37.7892837,-122.1888585,37.9036232,29525.4
-122.3974495,37.7926417,-122.4241011,37.7829621,29526.8
-122.4029757,37.7937875,-122.4158033,37.8082236,29528.2
-122.4171732,37.7814508,-122.4205336,37.7810232,29529.7
-122.4086156,37.7892289,-122.4025983,37.791909,29530
-122.4055991,37.7905698,-122.3943162,37.780094,29531
-122.4091399,37.7834292,-122.4020414,37.7862613,29531.8
-122.4113476,37.7860145,-122.098618,37.4123246,29532.1
-122.4013982,37.7892837,-122.40096,37.7581188,29532.9
-122.3995716,37.7907272,-122.397564,37.789771,29533.6
-122.4091399,37.7834292,-122.4172205,37.7900475,29533.7
-122.4164231,37.7777453,-122.3901445,37.790745,29533.7
-122.4005888,37.7902502,-122.2778424,37.8167592,29533.9
-122.4147017,37.7817657,-122.2783766,37.7953162,29535.1
-122.3991626,37.7910505,-122.4233185,37.7948089,29536.1
-122.4034972,37.7879652,-122.4005888,37.7902502,29536.7
-122.3974495,37.7926417,-122.4320312,37.7965805,29536.8
-122.4091399,37.7834292,-122.4497281,37.775396,29538.1
-122.4148257,37.7787765,-122.4156534,37.7031128,29538.1
-122.4038718,37.7898332,-122.431597,37.7189221,29539.1
-122.4022209,37.7900432,-122.4411749,37.7831689,29545.4
-122.4025983,37.791909,-122.395587,37.7740429,29545.9
-122.4085318,37.7844618,-122.4241524,37.7259535,29546.7
-122.4011522,37.7930673,-122.4110326,37.8011708,29547.1
-122.4086156,37.7892289,-122.4205336,37.7810232,29547.7
-122.4064263,37.7903715,-122.3078922,38.0052154,29547.8
-122.4029757,37.7937875,-122.464586,37.785002,29548.7
-122.4090996,37.7832019,-122.5362204,37.9019696,29549
-122.4153391,37.7807264,-122.3953267,37.760083,29550.4
-122.4025983,37.791909,-122.4707594,37.7196398,29550.8
-122.4085318,37.7844618,-122.4690159,37.6933786,29551.7
-122.3997849,37.7922611,-122.4132377,37.8037591,29553.4
-122.410784,37.7832203,-122.441209,37.8046726,29553.7
-122.4069817,37.7894357,-122.4517543,37.6270737,29554.6
-122.4180638,37.7775161,-122.4188637,37.7898381,29554.6
-122.4155274,37.7816602,-122.4155785,37.7730974,29555.2
-122.4086156,37.7892289,-122.3911829,37.7705752,29555.4
-122.4029838,37.7880314,-122.4106607,37.7993094,29557.7
-122.3999769,37.7932159,-122.3940959,37.792562,29558.8
-122.4088057,37.7901622,-122.407854,37.7767525,29559.9
-122.4024099,37.7909791,-122.4221382,37.7674601,29561.3
-122.4160889,37.7777726,-122.3983653,37.781794,29561.6
-122.4087107,37.7835088,-122.4637763,37.7886783,29564.1
-122.4000967,37.7903123,-122.4379543,37.7177266,29564.8
-122.4025983,37.791909,-122.006399,37.8621639,29566.8
-122.4042334,37.7917031,-122.413769,37.774516,29567.8
-122.3991626,37.7910505,-122.3163908,37.9358226,29568.5
-122.4011522,37.7930673,-122.392739,37.7886919,29568.6
-122.4022209,37.7900432,-122.441989,37.6262252,29568.6
-122.4022209,37.7900432,-122.4073782,37.8073461,29568.8
-122.3975688,37.792548,-122.3904966,37.7841314,29569
-122.3976272,37.7935131,-122.4073052,37.7763152,29569.3
-122.3988009,37.7933647,-122.4378049,37.7558977,29569.7
-122.399572,37.791327,-122.4418874,37.8058561,29570.1
-122.4054347,37.7896352,-122.2376643,37.7336891,29570.4
-122.4038718,37.7898332,-122.397564,37.789771,29571.2
-122.4137429,37.7895358,-122.4288368,37.7828342,29571.6
-122.3966495,37.7945887,-122.4131749,37.7774549,29573
-122.4029757,37.7937875,-122.4104533,37.7899531,29573
-122.3999769,37.7932159,-122.4119322,37.7926501,29574
-122.414258,37.7837336,-122.4422203,37.7468531,29574.7
-122.4022209,37.7900432,-122.4410281,37.7164919,29575.5
-122.4034972,37.7879652,-122.4194193,37.7763888,29576.1
-122.3976272,37.7935131,-122.4036842,37.788901,29576.4
-122.4120997,37.7897443,-122.4147169,37.7762334,29576.4
-122.4159033,37.7835243,-122.4783769,37.7504227,29578.2
-122.399572,37.791327,-122.4007017,37.7967813,29578.9
-122.414258,37.7837336,-122.3985042,37.7663311,29579.9
-122.3976272,37.7935131,-122.4128321,37.7622297,29581.7
-122.3974495,37.7926417,-122.4031,37.7390125,29582.3
-122.4000967,37.7903123,-122.4245373,37.7025034,29582.7
-122.4109719,37.7841515,-122.4060886,37.7470023,29583
-122.4089543,37.7863178,-122.4214222,37.7941447,29583.2
-122.4022209,37.7900432,-122.405581,37.742457,29584.4
-122.3966495,37.7945887,-122.4065671,37.7658452,29585.1
-122.4022209,37.7900432,-122.4009593,37.7921162,29585.4
-122.4119117,37.7888113,-122.409388,37.7779762,29586.3
-122.4025983,37.791909,-122.3956238,37.7864085,29588.3
-122.4131495,37.7810015,-122.4052473,37.7887033,29589.4
-122.411723,37.7878756,-122.4286377,37.6480342,29593.1
-122.4155274,37.7816602,-122.4940408,37.7351105,29593.7
-122.3991626,37.7910505,-122.4232234,37.7551674,29593.8
-122.4115357,37.7869469,-122.2874274,37.8398324,29594.1
-122.3974495,37.7926417,-122.4272165,37.718952,29596.8
-122.4137429,37.7895358,-122.4199385,37.7701395,29596.9
-122.4064263,37.7903715,-122.4852594,37.6687826,29598
-122.4171732,37.7814508,-122.4556076,37.7889006,29599.2
-122.4160916,37.7844547,-122.4049417,37.7814932,29599.8
-122.4068215,37.7904144,-122.4061835,37.797516,29599.9
-122.4080709,37.7840127,-122.4709881,37.7347974,29600.2
-122.4171732,37.7814508,-122.467143,37.7602709,29600.8
-122.4102667,37.7890203,-122.4067564,37.6462086,29600.9
-122.4186146,37.7802716,-122.4413178,37.7755151,29601.5
-122.4115357,37.7869469,-122.4372984,37.761863,29603.1
-122.419005,37.7821738,-122.4039025,37.7385056,29603.5
-122.4171732,37.7814508,-122.4093268,37.7843607,29605.5
-122.4155274,37.7816602,-122.3901445,37.790745,29607.5
-122.4084166,37.7882951,-122.441209,37.8046726,29607.9
-122.4131495,37.7810015,-122.3884059,37.7896449,29608.5
-122.4098893,37.7871562,-122.3916917,37.777976,29608.9
-122.3991626,37.7910505,-122.3963514,37.7936818,29610.8
-122.4020077,37.788802,-122.411897,37.772073,29610.8
-122.4052473,37.7887033,-122.4249358,37.7315515,29611.6
-122.4027912,37.7928594,-122.4371544,37.7173393,29613.2
-122.4025983,37.791909,-122.4217399,37.7633052,29613.4
-122.4013982,37.7892837,-122.4100144,37.7604937,29614.2
-122.4155274,37.7816602,-122.4038573,37.7700509,29614.7
-122.3966495,37.7945887,-122.4384796,37.7825679,29615.2
-122.4159033,37.7835243,-122.4022209,37.7900432,29615.6
-122.4025983,37.791909,-122.4238855,37.7976162,29616.2
-122.4029838,37.7880314,-122.4153391,37.7807264,29617.2
-122.4131792,37.786738,-122.4100144,37.7604937,29618.4
-122.3976272,37.7935131,-122.2200445,37.7929501,29620
-122.4034972,37.7879652,-122.4274578,37.7739324,29620.3
-122.4119117,37.7888113,-122.4193813,37.7840364,29621
-122.4104533,37.7899531,-122.4023838,37.7794545,29621.4
-122.4050568,37.7877685,-122.4725871,37.6820473,29621.5
-122.4113476,37.7860145,-122.4351919,37.7625972,29622.4
-122.4009593,37.7921162,-122.4229871,37.7939429,29622.5
-122.4009593,37.7921162,-122.3405958,37.9927778,29622.5
-122.4005888,37.7902502,-122.4195943,37.7763674,29624.9
-122.4181563,37.777974,-122.4259102,37.7746045,29624.9
-122.3999769,37.7932159,-122.3105807,37.8127127,29625.8
-122.3995716,37.7907272,-122.4542397,37.7643085,29626.3
-122.4128028,37.7848729,-122.4139499,37.7509102,29627.5
-122.4169901,37.7804986,-122.4343966,37.7915987,29627.9
-122.414258,37.7837336,-122.4144318,37.7731218,29628.7
-122.4098893,37.7871562,-122.397564,37.789771,29630.3
-122.4064263,37.7903715,-122.395815,37.7911514,29630.5
-122.3991626,37.7910505,-122.2814465,37.7997804,29631.3
-122.4178444,37.7763691,-122.389581,37.74173,29631.3
-122.4137429,37.7895358,-122.3911772,37.7847532,29631.7
-122.3991626,37.7910505,-122.462154,37.7810644,29633.1
-122.4013982,37.7892837,-122.4068661,37.7577723,29634.3
-122.3991626,37.7910505,-122.4150099,37.7874587,29635.2
-122.4089543,37.7863178,-122.4068519,37.7856295,29636.6
-122.4100772,37.7880844,-122.4014329,37.776919,29637.4
-122.4005888,37.7902502,-122.2545432,37.83877,29638.4
-122.4089543,37.7863178,-122.4687599,37.7318513,29639.6
-122.4005888,37.7902502,-122.4106785,37.7494951,29640.5
-122.3995716,37.7907272,-122.4896997,37.774196,29642.4
-122.4013982,37.7892837,-122.4872072,37.7537718,29643.2
-122.4144458,37.784664,-122.4047926,37.7944619,29643.4
-122.4022209,37.7900432,-122.394595,37.762696,29643.7
-122.417548,37.7833151,-122.4230948,37.7406475,29644.3
-122.4022209,37.7900432,-122.4281761,37.7941913,29644.9
-122.4131495,37.7810015,-122.2288815,37.822081,29645.1
-122.4024099,37.7909791,-122.4114392,37.7574923,29645.4
-122.4020077,37.788802,-122.4132439,37.6346691,29646.4
-122.4119117,37.7888113,-122.2722362,37.8071235,29648.4
-122.4025983,37.791909,-122.4075004,37.8028902,29651
-122.4000967,37.7903123,-122.4417335,37.7943892,29651.9
-122.4188105,37.7812425,-122.4294773,37.7755858,29652.3
-122.4007726,37.7911821,-122.357125,37.9324678,29653.3
-122.4104533,37.7899531,-122.1773641,37.7997008,29653.4
-122.4115357,37.7869469,-122.4011758,37.7820253,29653.4
-122.4084166,37.7882951,-122.4005089,37.7874553,29654.1
-122.4007726,37.7911821,-122.4369832,37.8043752,29655.2
-122.3966495,37.7945887,-122.4491792,37.7186878,29655.9
-122.4027912,37.7928594,-122.4032339,37.7950645,29656.2
-122.404059,37.7907655,-122.2586383,37.8660287,29659.8
-122.4022209,37.7900432,-122.4082752,37.7788519,29660.3
-122.4090996,37.7832019,-122.4006212,37.7815816,29660.7
-122.4188105,37.7812425,-122.4983465,37.8595338,29661.7
-122.4011522,37.7930673,-122.4000967,37.7903123,29663
-122.4131792,37.786738,-122.4875128,37.6954106,29664.1
-122.3989918,37.7942922,-122.3925533,37.7838975,29664.3
-122.3997849,37.7922611,-122.3806095,37.5883883,29666.9
-122.4153391,37.7807264,-122.4096402,37.6602213,29667.5
-122.4147169,37.7762334,-122.4088057,37.7901622,29667.5
-122.4113476,37.7860145,-122.4409903,37.7991739,29667.7
-122.416889,37.781954,-122.4210673,37.7923918,29669.4
-122.4086156,37.7892289,-122.4159033,37.7835243,29669.5
-122.4104533,37.7899531,-122.406442,37.7545812,29669.5
-122.4020077,37.788802,-122.4043145,37.7387499,29670
-122.416889,37.781954,-122.4042562,37.7844896,29670.5
-122.4169901,37.7804986,-122.4179243,37.7851818,29671.2
-122.4146092,37.7812955,-122.3939349,37.7868664,29671.7
-122.3989918,37.7942922,-122.4614769,37.7514285,29673.5
-122.4020317,37.7891058,-122.4925664,37.7535356,29674.4
-122.4029838,37.7880314,-122.409388,37.7779762,29674.7
-122.4120562,37.7811625,-122.3920702,37.7867734,29675.6
-122.4005888,37.7902502,-122.3978415,37.7846577,29677.6
-122.4084166,37.7882951,-122.4692688,37.7270665,29678.2
-122.4133664,37.7876672,-122.397564,37.789771,29679
-122.4111594,37.7850815,-122.4000967,37.7903123,29679.2
-122.4067939,37.7885009,-122.3948638,37.7684634,29679.9
-122.3975688,37.792548,-122.4004765,37.785012,29680
-122.4176198,37.7765433,-122.4554926,37.7800388,29680.1
-122.4129919,37.7858081,-122.3567904,37.5861995,29680.5
-122.4080709,37.7840127,-122.4305663,37.7893282,29684.8
